,GoodForKids,HasTV,monday,jukebox,Music,HappyHour,wednesday,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
9408,True,True,,,,,,False,,,,,,1,True,False,False,True,,,False,,,u'none',,False,True,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,False,True,False,,False,False,,'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,146215,4.1818181818
9409,,False,,,,,,,,,,,,,,,False,True,,,,,,u'none',,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,False,,,,,,,,False,u'no',,,,,,,,,True,,,,108371,2.5714285714000003
9410,False,True,,False,,,,,,,,,,2,True,False,True,True,,False,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,False,False,,,,False,False,False,,False,,False,,,True,False,,False,True,True,,False,False,,u'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,62699,4.1549295775
9411,True,False,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,132573,3.5555555556
9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,142605,2.3333333333
9413,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,4739,2.3333333333
9414,True,,,,,,,,,,,,,,,False,False,,,,,,,,,,False,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,False,False,,,False,,True,,,,,False,,,,False,True,,,,112038,3.5
9415,,,,,,,,,,,,,,,False,False,False,,,,,,,,,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,,,False,False,,,False,,,,False,,,False,,False,,False,True,,,,121092,4.2
9416,True,True,,,,,,,,,,,,3,False,False,True,,,,,,,u'beer_and_wine',,False,False,,,,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,,False,,,False,,u'loud',,,True,,False,'casual',,False,False,False,,,False,,,False,166915,3.4285714286
9417,True,True,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,164282,4.0882352941
9418,False,True,,,,True,,True,,,,,,2,True,,False,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,True,,,u'average',False,,True,u'paid',False,u'casual',,,False,False,,False,True,,,True,110672,3.2987804878
9419,True,True,,,,,,True,,,,,,2,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,155211,3.9487179487
9420,False,True,False,,,True,False,True,,,,,False,2,False,False,True,True,True,,,,,'full_bar',,False,True,False,False,True,False,,False,False,,,True,False,False,,,True,False,,,,,,False,,,False,,,False,False,True,,False,False,,u'average',False,u'no',True,'free',False,'casual',,False,False,False,,False,True,True,,True,42910,4.2
9421,True,,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,,,False,,,,False,,True,,False,u'casual',,,False,False,,False,True,,,,178576,4.0
9422,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,True,False,False,,False,True,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,69780,2.1212121212
9423,True,,,,,,,,,,,,,,False,False,False,,,,,,,,,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,,,False,False,,,False,,True,u'no',False,,,False,,False,,False,True,,,,131695,4.0476190476
9424,True,True,,,,,,,,,,,,2,True,False,True,True,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,True,False,False,,False,True,,,True,96766,2.9299719888
9425,True,False,,,,,,,,,,,,2,True,,True,,,,,,,'beer_and_wine',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,False,,,False,29676,3.1904761905
9426,True,False,,,,,,True,,,,,,2,False,False,True,,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,True,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,True,,False,,False,True,,,False,93731,3.5811518325
9427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43893,1.5
9428,False,True,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,False,,,,,,,,True,,,'casual',,,,,,,False,,,,102366,4.6
9429,False,False,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,,False,,,,,,,,True,'free',False,'casual',,,,False,,,True,,,True,58076,3.6666666667000003
9430,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,,False,,,True,,u'quiet',,,False,,False,'casual',,True,False,False,,,True,,,True,155591,4.4
9431,True,True,,,,,,False,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,True,,False,False,,u'average',False,,True,'no',False,'casual',False,False,False,False,,False,True,,,True,144013,4.5600000000000005
9432,True,True,,,,,,,,,,,,2,False,,,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,,,False,u'casual',,,,False,,False,True,,,,34643,2.6666666667000003
9433,False,True,,,,,,,,,,,,2,False,,False,,,,,,,,,False,,,,,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,,False,,,,,u'loud',,,True,,False,u'casual',,,,False,,,False,,,False,153578,3.0
9434,,False,,,,,,,,,,,,1,,,,True,,,,,,u'none',,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,False,,,u'loud',False,,,,,,,,,,,False,True,,,,169036,2.5454545455
9435,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,54443,3.7594501718
9436,True,True,,,,,,True,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,True,True,,True,False,,,False,,False,,,,,,,,,,False,,,True,,,False,True,False,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,185,4.6525423729
9437,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,False,True,True,,False,False,,u'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,44925,3.3090909091
9438,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,True,,,False,,True,,False,'casual',False,False,False,False,,False,True,,,False,22422,3.0
9439,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,False,,,False,,True,u'free',False,'casual',True,True,False,False,,False,True,,,True,131103,1.6944444444
9440,True,False,,,,,,,,,,,,2,True,,True,,,,,,,'beer_and_wine',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,59648,3.5
9441,True,,,,,,,,,,,,,1,,,False,,,,,,,,,,,,,False,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,False,,,,False,,True,,,'casual',,,,,,False,,,,True,77825,2.1428571429
9442,True,False,,,,,,,,,,,,2,True,False,True,,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,157410,3.3218390805
9443,True,True,,,,,,False,,,,,,1,True,False,False,True,,,False,,,u'none',,False,True,,,False,True,,True,False,,,False,,False,,,,,,,,,False,False,,True,True,,,True,False,False,,False,False,,u'average',False,,True,'free',False,'casual',,True,False,False,,False,True,,,False,172747,3.9305555556
9444,True,True,,,,,,,,,,,,1,True,False,False,True,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,178900,4.0747663551
9445,True,False,,,,,,,,,,,,1,True,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'no',False,'casual',,,False,False,,False,True,,,True,125298,3.1875
9446,True,True,,,,,,,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,172329,2.3888888889
9447,True,True,,,,,,True,,,,,,2,True,False,False,True,,,,,,'none',,False,True,,,False,True,,False,False,,,False,,True,,,,,,,,,,False,,True,True,,,False,True,False,,False,False,,'average',False,,True,'free',False,u'casual',False,False,False,False,,False,True,,,True,24304,3.7096774194
9448,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'average',False,,False,,False,u'casual',,,False,False,,False,True,,,False,147757,2.7272727273
9449,True,False,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,True,,u'average',False,,True,u'no',False,u'casual',False,False,False,False,,False,True,,,True,19073,3.4095238095
9450,True,True,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,False,u'no',False,'casual',,,False,False,,False,True,,,True,46028,2.4090909091
9451,True,False,,,,,,True,,,,,,2,True,False,False,True,,,,,,'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,True,True,False,,False,False,,u'quiet',False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,65983,4.6486486486
9452,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,74395,3.7142857143
9453,True,False,,,,,,False,,,,,,1,True,False,True,,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,True,False,,False,False,,u'quiet',False,,False,u'free',False,u'casual',,False,,False,,False,True,,,True,141721,3.2941176471
9454,True,False,,,,,,,,,,,,1,True,False,True,,,,,,,u'none',,False,True,,,,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,,False,,,False,,u'loud',,,True,u'no',False,u'casual',,False,,False,,,True,,,True,163480,3.5263157895
9455,True,True,,,,,,True,,,,,,2,True,False,True,True,,,,,,'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,'quiet',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,113888,3.6116504854
9456,True,False,,,,,,,,,,,,2,False,False,True,,,,,,,u'none',,False,False,,,,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,,False,,,False,,,,,True,'no',False,'casual',,False,,False,,,True,,,,125248,3.4444444444
9457,False,True,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,True,False,'yes_corkage',,False,,False,,,,,,,,,,False,,,False,,,,False,False,True,True,,,u'loud',False,,True,u'no',False,u'dressy',,,False,False,,False,True,,,True,63588,3.3764044944
9458,True,,,,,,,,,,,,,1,False,,True,True,,,,,,,,False,,,,,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,False,,,,False,False,,,,,,,99206,3.7142857143
9459,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,'beer_and_wine',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,162161,3.7428571429
9460,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,,False,,,True,,u'loud',,,True,'free',False,u'casual',,False,False,False,,,True,,,True,77432,2.3333333333
9461,True,True,,,,,,,,,,,,3,False,,True,,,,,,,u'beer_and_wine',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,,False,,True,u'no',False,,,,False,False,,False,True,,,,110055,3.2857142857
9462,True,False,,,,,,,,,,,,1,True,,True,,,,,,,'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,True,22870,3.125
9463,True,True,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',False,False,False,False,,False,True,,,True,101672,3.7777777778
9464,True,False,,,,,,,,,,,,1,False,,True,,,,,,,u'beer_and_wine',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,72099,3.5
9465,True,True,,,,,,True,,,,,,1,True,False,True,True,,,False,,,'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,False,True,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,True,False,False,,False,True,,,False,128186,4.1917808219
9466,True,False,,,,,,False,,,,,,1,False,False,False,False,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,True,,False,False,,'average',False,,False,'no',False,'casual',True,False,False,False,,False,True,,,,57467,4.6666666667
9467,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,174820,3.679245283
9468,True,True,,,,,,,,,,,,2,True,True,True,,,,,,,'full_bar',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,True,False,,'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,131879,3.1470588235
9469,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,89944,3.9572649573
9470,True,False,,,,,,,,,,,,2,True,,False,True,,,,,,,,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'quiet',False,,True,u'no',False,'casual',,,False,False,,False,True,,,,107186,3.5714285714000003
9471,False,True,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,True,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,True,,True,,,u'average',True,,True,u'free',False,u'casual',,,False,False,,False,True,,,True,175687,3.5925925926
9472,False,,,,,,,,,,,,,4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,14263,3.6111111111
9473,True,True,,,,,,True,,,,,,1,False,False,False,True,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'quiet',False,,True,u'no',False,u'casual',,False,True,False,,False,True,,,True,45506,3.9494949495
9474,True,True,,,,,,True,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,True,False,False,,False,True,,,True,48468,4.8205128205
9475,True,False,,,,,,True,,,,,,2,True,False,True,,,,,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,166220,3.7892376682
9476,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,169956,4.125
9477,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,u'quiet',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,126129,4.2
9478,True,True,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,149344,3.7837837838
9479,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,,False,,,,,u'loud',,,True,u'no',False,u'casual',,,False,False,,,True,,,True,123061,3.1176470588
9480,True,False,,,,,,,,,,,,2,True,,True,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'quiet',False,,True,u'free',False,'casual',,,False,False,,False,True,,,,144080,4.1363636364
9481,True,False,,,,,,,,,,,,1,False,True,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,True,,u'average',False,,False,u'no',False,u'casual',,False,True,False,,False,True,,,True,5846,2.7567567567999998
9482,True,,,,,,,,,,,,,1,,,False,True,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,,False,,,,False,,True,,,'casual',,,,,,False,True,,,,54841,3.0
9483,,,,,,,,,,,,,,1,,,False,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,True,,,True,74388,3.2857142857
9484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87466,4.25
9485,False,False,,,,,,False,,,,,,3,False,False,,True,,,,,,u'full_bar',,False,True,,,False,False,,False,False,,,False,,,,,,,,,,,,False,,,,,,False,False,True,,False,False,,u'average',False,,False,u'no',False,u'dressy',,False,False,False,,False,,,,True,14811,3.1315789474
9486,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,True,,u'average',False,,True,u'free',False,u'casual',,True,False,False,,False,True,,,True,47948,2.4583333333
9487,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,True,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,False,187845,3.6
9488,True,False,,,,,,,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,False,,False,u'casual',,False,False,False,,False,True,,,True,152059,3.4375
9489,True,True,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,False,,,,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,,False,,,True,,u'average',,,False,u'free',False,'casual',,False,False,False,,,True,,,False,19961,2.4
9490,True,False,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,True,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,,175177,3.4545454545
9491,True,False,,,,,,,,,,,,2,False,False,False,,,,,,,,,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,False,u'free',False,'casual',,False,,False,,False,True,,,True,176717,3.8823529412
