,GoodForKids,HasTV,perms,monday,jukebox,extensions,Music,HappyHour,wednesday,kids,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,curly,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,coloring,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
10414,False,True,,False,False,,,True,False,,True,,,,,False,2,True,False,True,True,False,False,False,,,u'full_bar',,False,True,False,False,False,False,,True,False,,,False,False,,False,,,False,False,False,False,,False,False,False,,True,False,False,,,False,False,True,,True,False,,u'average',False,u'no',True,u'free',False,u'casual',,False,False,False,,True,True,False,,True,113990,4.1759259259
10415,True,True,,,,,,,,,,,,,,,1,True,,False,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,True,True,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,,129418,3.8048780488
10416,True,True,,,,,,False,,,True,,,,,,2,True,False,True,,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,True,False,False,,True,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,189947,2.1360544218
10417,True,True,,,,,,,,,True,,,,,,2,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,True,,True,True,,,False,,,False,,,,,,,,,,False,,True,False,,,,True,True,True,,False,False,,'loud',False,,True,u'free',False,'casual',False,False,False,False,,False,True,,,False,132152,3.2159763314
10418,True,True,,,False,,,False,,,,,,,,,2,False,False,True,,,False,,,,u'full_bar',,False,False,,,False,False,,False,False,,,False,False,,False,,,,False,True,False,,False,,False,,,True,False,,,False,False,True,,False,False,,'average',False,,True,'free',False,u'casual',,False,,False,,False,True,,,False,47157,3.5666666666999998
10419,True,False,,,,,,,,,False,,,,,,2,False,False,False,True,,,False,,,'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,True,,,,False,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,True,False,,False,True,,,True,161195,4.3424317618
10420,True,True,,,,,,,,,,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,False,False,False,,False,True,,'average',False,,True,u'free',False,u'casual',,True,False,False,,False,True,,,True,11101,3.5272727272999997
10421,False,True,,False,False,,,True,False,,True,,,,,True,2,False,True,True,True,True,False,,,,u'full_bar',,False,True,False,False,False,True,,True,False,,,False,False,,False,,,False,False,False,False,,False,,False,,True,True,False,,,False,False,True,,True,False,,u'average',False,u'no',True,u'free',False,u'casual',,False,False,False,,True,True,True,,True,44455,3.6086956521999998
10422,,True,,,False,,,True,,,True,,,,,,,True,False,True,True,,False,True,,,'full_bar',,False,False,,False,True,False,,False,False,,,False,,,False,,,,False,False,False,,False,,False,,True,False,True,,,False,False,True,,False,False,,,False,u'outdoor',,u'free',False,,,False,False,False,,False,True,,,True,129155,3.5
10423,False,False,,False,,,,,False,,,,,,,True,2,True,False,False,,True,,,,,u'full_bar',,True,True,False,,False,False,,True,False,,,False,,,False,,,False,,,,,,,False,,,False,,,,False,True,False,,False,False,,u'average',False,,False,u'no',False,u'casual',,False,,False,,False,True,True,,True,122282,3.5
10424,True,True,,True,,,,False,True,,True,,,,,False,2,True,False,True,,False,,True,,,u'full_bar',,False,True,True,False,True,True,,False,False,,,False,False,,False,,,False,,,,,,,False,,False,True,,,,False,False,True,,False,False,,u'very_loud',False,u'no',True,'free',False,'casual',,False,False,False,,False,True,False,,True,89550,3.1794871795
10425,True,True,,,,,,,,,False,,,,,,2,True,False,False,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,158105,4.2222222222
10426,True,True,,,,,,,,,True,,,,,,1,True,False,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,True,False,False,,False,True,,u'average',False,,True,u'free',False,u'casual',,True,False,False,,False,True,,,True,151795,3.1833333333000002
10427,,True,,,,,,,,,,,,,,,2,True,,,,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,False,True,,False,,,u'average',False,,True,,False,,,,False,False,,False,,,,True,139701,3.7647058824
10428,,,,,,,,,,,,,,,False,,3,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,True,180731,2.4736842105
10429,True,True,,False,False,,,,False,,True,,,,,False,2,True,True,False,True,True,False,,,,u'full_bar',,False,True,True,,True,True,,False,False,,,False,,,False,,,False,False,True,False,,False,,False,,,True,False,,,False,False,False,,False,False,,u'loud',False,,True,u'free',False,u'casual',,False,False,False,,False,True,True,,False,117605,3.2
10430,True,True,,,,,,,,,,,,,,,2,False,,True,,,,,,,'full_bar',,False,,,,False,,,False,False,,,False,,,,,,,,,,,,,False,,,,,,,,False,False,,False,,,'average',False,,True,,False,'casual',,,False,False,,False,True,,,False,103252,4.2727272727
10431,True,False,,,,,,,,,False,,,,,,2,True,False,False,True,,,,,,'beer_and_wine',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,False,,,,False,False,True,,False,False,,u'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,171395,4.4708333333
10432,True,True,,,False,,,False,,,True,,,,,,3,False,False,True,,,False,,,,u'full_bar',,False,False,,True,False,False,,False,False,,,False,False,,False,,,,False,True,False,,,,False,,True,True,False,,,False,True,True,,False,False,,u'average',False,u'no',True,,False,u'casual',,False,False,False,,False,True,,,True,138751,2.75
10433,False,False,,,,,,,,,,,,,,,2,False,True,False,,,,,,,u'full_bar',,True,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,True,True,,False,False,,u'loud',False,,True,'free',False,u'casual',,False,False,False,,False,False,,,True,90265,4.0961538462
10434,True,True,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,False,True,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,,9433,2.6785714285999997
10435,False,False,,,,,,,,,,,,,,,2,False,,True,False,,,,,,u'full_bar',,False,,,False,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,True,True,,False,,,u'average',False,,True,u'no',True,'casual',,,False,False,,False,True,,,True,110032,3.972972973
10436,True,False,,,,,,,,,,,,,,,,False,False,True,,,,,,,,,False,False,,,,False,,False,False,,,False,,,False,,,,,,,,,,False,,False,False,,,,False,,True,,,False,,,,,True,u'free',False,,,False,,False,,,True,,,,11374,3.3333333333
10437,True,True,,False,False,,,False,True,,,,,,,False,2,True,,True,,False,False,,,,u'full_bar',,False,,False,,False,,,False,False,,,False,,,False,,,False,False,True,False,,False,,False,,,,False,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,,False,,False,True,False,,True,93589,4.1111111111
10438,False,True,,,,,,,,,,,,,,,2,False,False,True,,,,,,,u'full_bar',,False,True,,,True,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,False,,u'average',False,,True,,False,u'casual',,False,,False,,False,True,,,True,180082,4.25
10439,True,True,,,,,,,,,,,,,,,1,False,False,False,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,False,False,True,,False,False,,u'average',False,,True,,False,'casual',True,False,False,False,,False,True,,,,186382,2.3529411765
10440,True,False,,,,,,,,,True,,,,,,1,True,True,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,False,,False,False,,'average',False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,47053,4.0943396226
10441,True,True,,False,False,,,False,False,,True,,,,,True,2,True,False,True,True,True,False,False,,,u'full_bar',,False,True,False,False,False,False,,False,False,,,False,False,,True,,,False,False,False,False,,False,False,False,,True,True,True,,,False,True,True,,False,False,,u'average',True,u'outdoor',True,u'free',False,'casual',,False,False,False,,False,True,True,,True,159884,4.0667574932
10442,False,True,,False,False,,,True,True,,,,,,False,False,2,True,False,False,False,False,False,,,,u'full_bar',,False,True,True,,True,True,,False,False,,,False,False,,False,,,True,False,False,False,,False,,False,,,False,False,,,False,False,True,,False,True,,u'quiet',False,u'yes',True,u'free',False,u'casual',,False,False,False,,False,True,False,,True,111435,4.1794871795
10443,True,True,,,,,,,,,True,,,,,,3,False,False,True,,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,False,,u'quiet',False,,True,u'no',False,u'casual',,False,False,False,,False,False,,,True,89151,3.5833333333
10444,True,True,,,,,,,,,True,,,,,,2,False,False,False,True,,,,,,'none',,False,False,,,False,True,,False,False,,,False,,,True,,,,,,,,,,False,,True,True,,,,False,False,False,,False,False,,u'quiet',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,110058,3.1666666667
10445,True,True,,,,,,,,,,,,,,,3,False,False,False,,,,,,,u'none',,,False,,,,True,,False,False,,,False,,,True,,,,,,,,,,False,,,False,,,,False,,False,,,False,,u'quiet',,,True,u'no',False,u'casual',,True,,False,,,True,,,,60099,1.2
10446,False,True,,,,,,,,,,,,,,,2,False,,True,True,,,,,,'full_bar',,False,,,,False,,,False,False,,,False,,,True,,,,,,,,,,False,,,False,,,,,False,True,,False,,,u'average',False,,True,'free',False,'casual',,,False,False,,False,True,,,True,188151,3.5384615385
10447,False,True,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,False,,True,,,u'loud',True,,True,u'no',False,u'casual',,,False,False,,False,True,,,,35490,2.9152542373
10448,True,False,,,,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,False,,False,,,,,,,,,,False,,,,,,,,True,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,False,155725,3.4642857143
10449,True,False,,,,,,,,,,,,,,,1,True,,False,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,True,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,115351,3.5
10450,True,,,,,,,,,,,,,,,,2,,False,True,True,,,,,,'full_bar',,,False,,,True,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,,False,False,,,False,,True,,,'casual',,False,,,,False,True,,,,29798,3.5
10451,False,True,,False,False,,,True,True,,True,,,,,False,2,True,False,False,True,False,False,,,,u'full_bar',,False,False,False,False,True,True,,False,False,,,False,True,,False,,,False,False,False,False,,False,,False,,,False,False,,,False,False,True,,False,False,,u'very_loud',False,u'no',True,u'free',False,u'casual',,False,False,False,,False,True,False,,True,11692,3.1111111111
10452,True,True,,,,,,,,,,,,,,,3,False,False,True,,,,,,,u'full_bar',,False,True,,,True,False,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,False,6992,3.2926829268
10453,,,,,,,,,,,True,,,,,,1,False,False,False,True,,,,,,,,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,False,False,,,False,False,,u'quiet',False,,True,,False,u'casual',,False,False,False,,False,True,,,,22165,1.3333333333000001
10454,False,False,,,,,,,,,,,,,False,,3,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,True,,,True,,,False,,,,,,,,,,True,,,True,,,,,False,True,,True,,,u'average',True,,True,u'free',False,u'dressy',,,False,False,,False,False,,,,65949,2.9347826087
10455,True,True,,False,False,,,True,False,,True,,,,,True,2,True,False,True,True,True,False,,,,u'full_bar',,False,True,False,False,True,True,,True,False,,,True,False,,False,,,False,False,False,False,,False,,False,,True,,False,,,True,False,True,,False,False,,'average',False,,True,'free',True,'casual',,True,False,False,,False,True,True,,True,180486,4.2899408284
10456,True,False,,,,,,,,,,,,,,,2,True,False,True,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,False,True,False,,False,True,,u'average',False,,True,u'no',False,u'casual',,True,False,False,,False,True,,,True,134966,2.8148148148
10457,True,True,,,,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,False,False,,False,,,,False,,True,,False,u'casual',,,False,False,,False,True,,,True,22001,3.35
10458,False,True,,,,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,True,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,True,True,,False,,,u'loud',False,,True,u'free',False,u'dressy',,,False,False,,False,True,,,True,119649,3.0487804878
10459,True,True,,,,,,,,,True,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,True,True,,False,,,,False,,True,'free',False,u'casual',,,,False,,False,True,,,True,36586,3.5
10460,True,True,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,True,False,False,,False,False,,u'loud',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,68026,2.8095238095
10461,True,True,,,,,,,,,False,,,,,,1,True,False,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,,False,,,,,,,,,,False,,True,True,,,,False,False,True,,False,False,,u'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,262,3.3731343284
10462,True,True,,,,,,True,,,,,,,,,2,True,False,True,,,,,,,'full_bar',,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,True,False,True,,False,False,,'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,True,140844,3.625
10463,,,,,,,,,,,,,,,,,1,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,True,60570,1.3076923077
10464,True,True,,,,,,,,,True,,,,,,2,True,False,False,True,,,True,,,u'full_bar',,False,True,,,True,True,,True,False,,,False,,,True,,,,,,,,,False,False,,True,True,,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,24077,3.9498680739000003
10465,True,False,,,,,,,,,,,,,,,1,False,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,False,,False,,,'average',False,,True,,False,'casual',,,False,False,,False,True,,,False,39346,2.0
10466,True,True,,False,False,,,True,True,,True,,,,,False,2,True,False,True,True,False,False,,,,u'full_bar',,False,True,False,False,True,True,,False,False,,,False,False,,False,,,False,False,False,False,,False,,False,,,,False,,,False,False,False,,False,False,,u'average',False,u'no',True,'no',False,'casual',,False,False,False,,False,True,False,,True,1077,4.2914285714
10467,False,True,,,,,,,,,,,,,,,3,False,,True,True,,,,,,u'full_bar',,False,,,,False,,,False,True,'yes_corkage',,True,,,False,,,,,,,,,,True,,,False,,,,,False,False,True,True,,,u'average',True,,True,u'no',False,'dressy',,,False,False,,False,False,,,,119087,4.1428571429
10468,True,True,,,,,,,,,,,,,,,2,False,False,False,True,,,,,,,,False,False,,,False,False,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,False,False,True,,False,False,,,False,,True,'free',False,'casual',,False,False,False,,False,True,,,,165459,4.2166666667
10469,True,False,,,,,,,,,,,,,,,2,True,,True,,,,,,,u'none',,False,,,,False,,,False,False,,,False,,,False,,,,,,,,,,False,,,True,,,,,True,False,,False,,,'quiet',False,,True,u'free',False,u'casual',,,,False,,False,True,,,True,43517,4.2058823529
10470,False,True,,,,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,False,,,,,False,False,,False,,,u'loud',False,,True,u'free',False,'casual',,,False,False,,False,False,,,,135893,3.4791666667
10471,False,True,,,,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,False,,,,,,,,,,False,,,,,,,,True,False,,False,,,,True,,True,u'free',False,'casual',,,False,False,,False,True,,,,175701,3.0
10472,True,True,,,,,,,,,,,,,,,2,True,,False,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,,True,,,,,,,,,,False,,,True,,,,,False,True,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,,127298,3.9722222222
10473,True,False,,,,,,,,,,,,,,,2,True,False,False,True,,,,,,u'none',,False,False,,,True,False,,False,False,,,False,,,False,,,,,,,,,False,False,,,False,,,,False,False,True,,False,True,,u'average',False,,True,u'no',False,u'casual',,True,False,False,,False,True,,,True,119066,4.413740458
10474,False,True,,,False,,,True,,,True,,,,,,3,False,,True,True,,False,False,,,u'full_bar',,False,,,False,True,,,False,False,,,False,True,,False,,,,False,False,False,,False,False,False,,True,False,True,,,,False,True,,False,,,u'average',False,u'outdoor',True,u'free',False,,,,False,False,,False,True,,,True,123371,3.5555555556
10475,True,,,,,,,,,,,,,,,,4,,,False,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,'casual',,,,,,,False,,,,108690,3.8
10476,True,True,,False,,,,True,False,,,,,,,False,2,True,False,True,True,False,,,,,u'full_bar',,False,True,True,,True,False,,False,False,'no',,False,,,False,,,True,,,,,,,False,,,True,,,,False,True,True,,False,False,,'loud',False,,True,u'free',False,'casual',,False,False,False,,False,True,False,,True,31206,3.2042253521
10477,False,True,,,,,,,,,,,,,,,1,False,False,False,False,,,,,,u'full_bar',,False,True,,,False,False,,False,False,'yes_free',,False,,,False,,,,,,,,,,False,,,False,,,,False,True,False,False,False,False,,u'average',False,,False,'no',False,'casual',,False,True,False,,False,True,,,True,102194,4.2105263158
10478,False,False,,True,,,,True,False,,True,,,,,False,2,True,False,True,,True,,False,,,u'full_bar',,False,True,False,False,False,False,,False,False,,,False,False,,False,,,False,False,,,,,,False,,False,False,,,,False,True,True,,False,False,,u'loud',False,u'no',True,u'no',False,'casual',,False,False,False,,False,True,True,,True,171211,3.8947368421
10479,True,True,,False,False,,,True,False,,True,,,,,True,2,True,False,False,True,False,False,,,,u'full_bar',,False,True,False,,True,True,,False,False,,,False,,,False,,,True,False,False,False,,False,,False,,,True,False,,,True,False,False,,False,False,,u'average',False,,True,'no',False,u'casual',,False,False,False,,False,True,True,,True,121694,2.8914728682
10480,False,True,,False,False,,,True,False,,True,,,,,False,2,True,False,False,True,False,False,,,,'beer_and_wine',,False,False,False,False,True,False,,False,False,,,False,False,,False,,,True,False,False,False,,False,,False,,,False,False,,,False,False,False,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,False,,True,38203,3.5492957746
