,GoodForKids,video,dessert,street,HasTV,OutdoorSeating,monday,GoodForDancing,jukebox,Corkage,DogsAllowed,garage,Music,breakfast,RestaurantsDelivery,AcceptsInsurance,NoiseLevel,HappyHour,valet,Ambience,Smoking,RestaurantsGoodForGroups,gluten-free,AgesAllowed,thursday,Alcohol,WiFi,dj,background_music,wednesday,intimate,karaoke,soy-free,hipster,RestaurantsAttire,BYOB,RestaurantsTableService,dinner,BikeParking,no_music,DriveThru,BusinessAcceptsBitcoin,tuesday,CoatCheck,lot,brunch,live,vegetarian,GoodForMeal,ByAppointmentOnly,romantic,divey,touristy,lunch,RestaurantsPriceRange2,sunday,vegan,casual,kosher,trendy,validated,latenight,BusinessParking,upscale,BYOBCorkage,WheelchairAccessible,RestaurantsTakeOut,RestaurantsReservations,saturday,dairy-free,DietaryRestrictions,BusinessAcceptsCreditCards,halal,friday,Caters,classy,business_id,stars
6293,True,,False,False,False,False,,,,,,False,,False,False,,u'quiet',,False,,,False,,,,'none','free',,,,False,,,False,'casual',,,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,138054,4.6666666667
6294,False,,False,True,False,True,,,,,,False,,False,False,,u'average',,False,,,False,,,,u'none',u'no',,,,True,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,False,True,,,,False,,,True,False,76065,4.581920904
6295,False,,False,False,False,False,,,,,,False,,False,True,,u'quiet',,False,,,False,,,,u'none',u'free',,,,False,,,False,'casual',,False,False,False,,,,,,False,False,,,,,False,,False,True,2,,,False,,False,False,False,,False,,,True,False,,,,,,,False,False,161280,4.8695652174
6296,True,,,False,False,False,,,,,,False,,,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,,True,,,,,,True,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,True,,,,True,,,True,False,94605,3.8571428571
6297,True,False,,True,True,True,False,False,False,,False,True,,,,,u'loud',False,True,,u'outdoor',True,,,False,u'full_bar','free',False,True,False,False,False,,False,,,,,True,False,,False,True,False,False,,False,,,,False,False,False,,2,False,,True,,False,False,,,False,,True,,True,True,,,True,,True,,False,129892,2.9370629371
6298,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,'full_bar','free',,,,False,,,False,'casual',,True,False,False,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,True,,,,False,147102,2.8260869565
6299,True,,False,False,False,False,,,,,False,False,,False,False,,u'average',,True,,,True,,,,u'full_bar',u'free',,,,False,,,False,'casual',,,True,False,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,131507,3.5986394558
6300,True,,,False,True,False,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,True,,,,,,True,,,,,,False,False,False,,1,,,True,,False,False,,,False,,,True,True,,,,True,,,,False,38672,3.4473684211
6301,True,,False,True,True,False,,,,,,False,,False,True,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,True,,False,,,True,False,,,,,,,True,False,150249,4.2075471698
6302,False,,,True,False,True,,,,,,False,,,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,True,,,False,u'dressy',,,,True,,,,,,False,,,,,,False,False,False,,3,,,False,,False,False,,,False,,,True,True,,,,,,,False,False,130940,3.7857142857
6303,True,,False,False,True,True,,,,,,False,,False,True,,'average',,False,,,True,,,,'none','no',,,,False,,,False,'casual',,True,False,False,,,,,,True,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,True,True,True,,,,True,,,True,False,80823,4.375
6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92453,3.5
6305,True,,False,False,True,False,,False,,,,False,,False,False,,u'average',True,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,False,True,,,,,,False,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,True,,,,,,,True,False,94350,3.0
6306,True,,False,True,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,u'casual',,False,True,True,,False,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,True,True,False,,,,,,,False,False,26826,4.0540540541
6307,True,,False,,True,False,,False,,,,,,False,False,,,True,,,,True,,,,,'free',,,,False,,,False,'casual',,,False,True,,,,,,,True,,,,,False,,False,True,2,,,False,,False,,False,,False,,,False,True,,,,,,,,False,124799,2.5
6308,False,,False,True,True,True,,False,,,,False,,False,False,,u'average',True,False,,u'no',True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,True,False,True,,,,,False,False,False,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,False,True,True,,,,,,,True,False,126579,4.4545454545
6309,True,,,False,False,False,,,,,,False,,,False,,'quiet',,False,,,True,,,,u'none','no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,1,,,False,,False,False,,,False,,,True,False,,,,True,,,False,False,88893,2.9090909091
6310,True,,,False,False,False,,,,,False,False,,,True,,,,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,False,,False,,,False,,,True,,,,,,False,False,False,,1,,,False,,False,False,,,False,,True,True,False,,,,True,,,True,False,164910,4.0
6311,True,,False,False,False,False,,,,,,False,,False,False,,u'quiet',,False,,,False,,,,u'none',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,False,False,26186,3.7352941176
6312,True,,,False,,,,,,,,False,,,False,,,,False,,,,,,,,u'no',,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,167748,4.3333333333
6313,True,,,,,,,,,,,,,,True,,,,,,,,,,,u'none',,,,,False,,,False,u'casual',,,,,,,,,,,,,,,,False,,False,,1,,,False,,False,,,,False,,,True,False,,,,,,,True,False,108087,2.1666666667
6314,True,,False,True,False,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,'none',u'no',,,,False,,,False,'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,81514,3.9830508475
6315,True,,,False,False,False,,,,,False,False,,,True,,u'quiet',,False,,,False,,,,u'none',u'no',,,,False,,,False,u'casual',,False,,False,,,,,,False,,,,,,False,False,False,,2,,,True,,False,False,,,False,,False,True,False,,,,,,,True,False,133618,4.0
6316,True,,False,True,True,False,,,,,,False,,True,False,,u'average',,False,,,False,,,,u'none',u'free',,,,False,,,False,u'casual',,True,False,True,,,,,,False,True,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,,True,False,,,,,,,True,False,124040,3.8461538462
6317,True,,,,,,,,,,,,,,False,,,,,,,True,,,,,,,,,,,,,'formal',,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,False,True,,,,,,,,,89469,3.4
6318,True,,False,False,True,False,,,,,,False,,False,True,,u'quiet',,False,,,,,,,,,,,,False,,,False,u'casual',,False,False,,,,,,,False,False,,,,,False,,False,False,2,,,False,,False,False,False,,False,,,True,,,,,,,,True,False,71779,3.1666666667
6319,False,False,False,False,True,False,,False,False,,,False,,False,False,,u'average',True,False,,,True,,,,u'full_bar',,False,True,,False,False,,False,u'casual',,True,False,False,False,,,,False,False,False,False,,,,False,False,False,False,3,,,False,,False,False,False,,False,,,True,True,,,,True,,,,False,5970,4.0526315789
6320,True,,False,True,False,True,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,135005,3.962962963
6321,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4588,3.75
6322,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none','no',,,,False,,,False,'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,False,False,39357,3.8636363636
6323,False,,False,,False,True,,,,,,,,False,False,,u'average',,,,,True,,,,'full_bar',,,,,False,,,False,'casual',,True,False,True,,,,,,,True,,,,,False,False,False,False,2,,,False,,False,,False,,False,,,True,True,,,,,,,,False,165466,3.6666666667000003
6324,True,,,True,False,True,,,,,,False,,,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,False,,,,,,,True,False,27725,3.8125
6325,True,,True,False,True,False,,,,,,False,,False,True,,u'average',,False,,,True,,,,u'beer_and_wine','no',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,44756,3.8700906344
6326,,,False,False,,,,,,,,False,,False,,,,,False,,,,,,,,,,,,False,,,False,,,,False,,,,,,,False,False,,,,,False,False,False,False,,,,False,,False,False,False,,False,,,True,True,,,,,,,True,False,153680,4.1666666667
6327,True,,False,True,False,True,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,14503,4.0844155844
6328,True,,False,False,True,False,,,,,,False,,False,False,,,,False,,,True,,,,,,,,,False,,,False,u'casual',,False,False,True,,False,,,,False,False,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,True,False,149267,3.5714285714000003
6329,False,,,True,True,True,,,,,,False,,,True,,u'very_loud',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,,True,,,,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,True,False,117632,2.5294117647
6330,True,,False,False,True,False,,,,,,False,,False,,,u'average',,False,,,True,,,,'beer_and_wine',,,,,,,,,u'casual',,,False,,,,,,,False,False,,,,,,,,False,1,,,,,,False,False,,,,,True,,,,,True,,,True,,166255,4.0
6331,True,,,False,False,False,,,,,,False,,,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,,False,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,True,False,103617,2.1538461538
6332,True,,False,True,False,False,,,,,,False,,False,False,,u'loud',,False,,,True,,,,'beer_and_wine',u'no',,,,False,,,False,u'casual',,True,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,True,False,False,,False,,,True,False,,,,,,,True,False,72902,4.2282608696
6333,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,True,,,,,101588,2.1428571429
6334,True,,,False,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,3,,,,,,False,,,,,True,,,,,,,,,,,78975,3.8333333333
6335,True,,False,False,False,True,,,,,,False,,False,False,,u'loud',,False,,,True,,,,u'none','free',,,,False,,,False,'casual',,,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,171006,2.8
6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36757,5.0
6337,True,,,,,,,,,,,,,,False,,,,,,,True,,,,,'no',,,,False,,,False,'casual',,False,,False,,,,,,,,,,,,False,,False,,3,,,False,,False,,,,False,,,True,False,,,,,,,,False,28775,3.7777777778
6338,True,,False,False,True,False,,,,,,True,,False,False,,'average',,False,,,True,,,,'none','no',,,,False,,,False,'casual',,False,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,82241,4.3370786517
6339,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,156262,5.0
6340,True,,,False,True,False,,,,,,False,,,False,,u'loud',,False,,,True,,,,'full_bar','free',,,,False,,,False,'casual',,,,False,,,,,,False,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,True,False,31502,2.7857142857
6341,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,True,True,False,,,,True,,,True,False,138065,4.1641791045
6342,True,,False,True,False,False,,,,False,,False,,False,False,,u'average',,False,,,False,,,,'none','no',,,,False,,,False,'casual',,False,False,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,'yes_free',,True,False,,,,True,,,False,False,185320,4.0683453237
6343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,192154,4.3333333333
6344,True,,,False,False,False,,,,,,False,,,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,,True,,,,,,True,,,,,,False,False,False,,2,,,True,,False,False,,,False,,,True,True,,,,,,,False,False,34617,2.6206896552
6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126267,4.2222222222
6346,True,,False,False,True,True,,,,,,False,,False,True,,u'average',,False,,,True,,,,u'none','free',,,,False,,,False,u'casual',,False,True,True,,,,,,False,False,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,58429,2.9325153374
6347,True,,,True,True,True,,,,,,False,,,True,,u'loud',,False,,,True,,,,u'none','no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,2,,,True,,False,False,,,False,u'yes_corkage',True,True,True,,,,,,,,False,81914,4.0344827586
6348,True,,,,False,True,,,,,,,,,True,,u'average',,,,,True,,,,u'none',u'no',,,,,,,,u'casual',,True,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,True,True,,,,,,,False,,145410,4.1666666667
6349,True,,False,False,False,False,,,,,False,True,,False,True,,u'quiet',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,'casual',,True,True,False,,,,,,True,False,,,,,False,,False,True,3,,,True,,False,False,False,,False,,False,True,True,,,,,,,True,False,155868,4.1829268293
6350,True,,False,False,True,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,True,,False,,,True,True,,,,True,,,True,False,33969,3.7090909091
6351,True,,,False,False,False,,,,,,False,,,False,,u'average',,False,,,True,,,,,u'no',,,,False,,,False,u'casual',,,,True,,,,,,False,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,,,,True,False,71415,2.8333333333
6352,True,,False,False,True,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,6154,3.056379822
6353,False,,,,False,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,'casual',,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,True,True,,,,,,,,,167704,3.2
6354,True,,False,,,,,,,,,,,False,False,,,,,,,True,,,,,,,,,,,,,'casual',,,False,,,,,,,,False,,,,,,,,False,,,,,,,,False,,,,,True,False,,,,,,,,,183707,3.3571428571
6355,True,,False,,False,False,,,,,,,,False,False,,u'quiet',,,,,True,,,,u'beer_and_wine',u'no',,,,False,,,False,'casual',,True,False,True,,,,,,,False,,,,,False,False,False,False,2,,,False,,False,,False,,False,,,True,True,,,,,,,,False,49239,3.3055555556
6356,True,,False,False,True,False,,,,,False,False,,False,False,,'quiet',,False,,,True,,,,'beer_and_wine',u'free',,,,False,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,True,False,1161,3.4565217391
6357,,,,,,True,,,,,,,,,,,,,,,,,,,,u'none',,,,,,,,,u'casual',,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,,,,,,,,,37886,3.4285714286
6358,True,,,False,,True,,,,,,False,,,False,,u'average',,False,,,True,,,,,,,,,False,,,False,u'casual',,,,False,,,,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,True,,,,True,,,True,False,69461,3.4558823529
6359,True,,True,True,False,True,,,,,,False,,False,True,,u'average',,False,,u'outdoor',True,,,,u'none','free',,,,False,,,False,'casual',,True,True,True,,,,,,False,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,True,True,True,,,,True,,,True,False,174042,4.3480825959
6360,True,,False,False,True,False,,,,,,False,,True,False,,u'average',,False,,,True,,,,u'none',u'no',,,,False,,,False,u'casual',,,False,True,,,,,,True,True,,,,,False,False,False,True,1,,,True,,False,False,False,,False,,,True,False,,,,True,,,True,False,115636,4.1176470588
6361,False,False,False,True,True,True,False,False,False,,False,False,,False,False,,u'average',True,False,,u'outdoor',True,,,False,u'full_bar',u'free',True,False,False,False,False,,False,'casual',,True,False,True,False,,,True,False,True,False,True,,,,False,,False,False,2,False,,False,,False,False,False,,False,,True,True,True,False,,,,,False,True,False,80462,1.5333333332999999
6362,True,,False,False,True,False,,,,,,False,,False,False,,u'average',,False,,,True,,,,,u'free',,,,False,,,False,'casual',,True,False,False,,,,,,False,False,,,,,False,False,False,True,1,,,False,,False,False,False,,False,,,True,False,,,,True,,,True,False,84474,3.7
6363,True,,False,False,True,False,,,,,,False,,False,False,,,,False,,,True,,,,'full_bar',,,,,False,,,False,,,,False,,,,,,,True,False,,,,,False,False,False,False,2,,,False,,False,False,False,,False,,,True,False,,,,True,,,,False,127890,4.1951219512
6364,True,,,,False,True,,,,,,,,,False,,,,,,,True,,,,,,,,,False,,,False,'casual',,,,,,,,,,,,,,,,False,False,False,,1,,,False,,False,,,,False,,,True,False,,,,True,,,,False,174459,2.4210526316
6365,,,False,,,True,,,,,,,,False,False,,,,,,u'outdoor',,,,,,u'free',,,,,,,,,,,False,,,,,,,,False,,,,,,,,False,,,,,,,,False,,,,True,True,True,,,,True,,,,,148311,4.7
6366,True,,False,False,True,True,,False,,,,False,,False,False,,u'average',True,False,,,True,,,,u'full_bar',u'no',,,,False,,,False,u'casual',,,True,True,,,,,False,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,True,False,8786,3.5769230769
6367,True,,,False,False,False,,,,,,False,,,False,,u'average',,False,,,True,,,,u'none',,,,,False,,,False,'casual',,,,True,,,,,,True,,,,,,False,False,False,,2,,,False,,False,False,,,False,,,True,False,,,,,,,True,False,34801,4.5294117647
6368,True,,False,False,True,False,,,,,,False,,False,False,,u'quiet',,False,,,True,,,,u'beer_and_wine','no',,,,False,,,False,u'casual',,True,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,True,,,False,False,166777,3.3913043478000002
6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31905,3.0
6370,True,,False,True,True,False,,,,,False,False,,False,True,,u'average',,False,,,True,,,,u'none',u'free',,,,False,,,False,'casual',,True,False,True,,,False,,,True,False,,,,,False,False,False,False,2,,,True,,False,False,False,,False,,True,True,True,,,,True,,,True,False,89193,3.9615384615
6371,True,,False,False,True,True,,,,,,False,,False,False,,u'average',,False,,,True,,,,u'full_bar',u'free',,,,False,,,False,u'casual',,,True,True,,,,,,True,False,,,,,False,False,False,True,2,,,True,,False,False,False,,False,,,True,True,,,,,,,False,False,129365,2.8620689655
6372,True,,False,False,,,,,,,,False,,False,False,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,False,False,,,,,,,,False,,,,,,,False,False,,,,,True,True,,,,,,,,,186666,4.5952380952
6373,True,,,True,True,False,,,,,,False,,,False,,u'quiet',,False,,,True,,,,u'none',u'free',,,,False,,,False,u'casual',,,,,,,,,,False,,,,,,False,,False,,1,,,False,,False,False,,,False,,,True,True,,,,,,,,False,158630,4.0
6374,False,False,False,False,True,True,False,False,False,,,False,,False,False,,u'loud',True,False,,u'outdoor',True,,,False,u'full_bar','free',False,True,False,False,False,,False,u'casual',,,False,True,False,,,False,False,True,False,False,,,,False,False,False,True,2,False,,False,,True,False,False,,False,,,True,True,True,,,,,False,False,False,153181,4.1549295775
6375,False,False,False,True,True,False,False,False,False,,False,False,,False,False,,u'average',True,False,,u'no',True,,,False,u'full_bar',u'free',False,True,False,False,False,,False,'casual',,True,True,False,,,,False,False,False,True,False,,,,False,False,False,True,2,False,,False,,True,False,False,,False,,,False,True,False,,,,,False,True,False,75303,4.2463768116
